daxing_stationId,daxing_utc_time,daxing_PM2.5,daxing_PM10,daxing_NO2,daxing_CO,daxing_O3,daxing_SO2,daxing_temperature,daxing_pressure,daxing_humidity,daxing_wind_direction,daxing_wind_speed,fangshan_stationId,fangshan_utc_time,fangshan_PM2.5,fangshan_PM10,fangshan_NO2,fangshan_CO,fangshan_O3,fangshan_SO2,fangshan_temperature,fangshan_pressure,fangshan_humidity,fangshan_wind_direction,fangshan_wind_speed,huairou_stationId,huairou_utc_time,huairou_PM2.5,huairou_PM10,huairou_NO2,huairou_CO,huairou_O3,huairou_SO2,huairou_temperature,huairou_pressure,huairou_humidity,huairou_wind_direction,huairou_wind_speed,mentougou_stationId,mentougou_utc_time,mentougou_PM2.5,mentougou_PM10,mentougou_NO2,mentougou_CO,mentougou_O3,mentougou_SO2,mentougou_temperature,mentougou_pressure,mentougou_humidity,mentougou_wind_direction,mentougou_wind_speed,miyun_stationId,miyun_utc_time,miyun_PM2.5,miyun_PM10,miyun_NO2,miyun_CO,miyun_O3,miyun_SO2,miyun_temperature,miyun_pressure,miyun_humidity,miyun_wind_direction,miyun_wind_speed,pingchang_stationId,pingchang_utc_time,pingchang_PM2.5,pingchang_PM10,pingchang_NO2,pingchang_CO,pingchang_O3,pingchang_SO2,pingchang_temperature,pingchang_pressure,pingchang_humidity,pingchang_wind_direction,pingchang_wind_speed,pinggu_stationId,pinggu_utc_time,pinggu_PM2.5,pinggu_PM10,pinggu_NO2,pinggu_CO,pinggu_O3,pinggu_SO2,pinggu_temperature,pinggu_pressure,pinggu_humidity,pinggu_wind_direction,pinggu_wind_speed,shunyi_stationId,shunyi_utc_time,shunyi_PM2.5,shunyi_PM10,shunyi_NO2,shunyi_CO,shunyi_O3,shunyi_SO2,shunyi_temperature,shunyi_pressure,shunyi_humidity,shunyi_wind_direction,shunyi_wind_speed,tongzhou_stationId,tongzhou_utc_time,tongzhou_PM2.5,tongzhou_PM10,tongzhou_NO2,tongzhou_CO,tongzhou_O3,tongzhou_SO2,tongzhou_temperature,tongzhou_pressure,tongzhou_humidity,tongzhou_wind_direction,tongzhou_wind_speed
daxing,2017-06-15 13:00:00,50.0,172.0,40.0,0.4,189.0,16.0,32.1,1000.4,26.0,222.0,1.7,fangshan,2017-06-15 13:00:00,37.0,180.0,39.0,0.5,166.0,3.0,30.4,999.3,25.0,222.0,2.6,huairou,2017-06-15 13:00:00,51.0,156.0,,0.3,,3.0,29.2,995.7,30.0,312.0,1.9,mentougou,2017-06-15 13:00:00,47.0,132.0,57.0,0.1,172.0,6.0,30.8,995.0,24.0,222.0,2.4,miyun,2017-06-15 13:00:00,35.0,121.0,38.0,0.4,202.0,4.0,30.5,996.2,25.0,219.0,0.7,pingchang,2017-06-15 13:00:00,54.0,126.0,48.0,0.5,174.0,4.0,31.7,995.6,26.0,311.0,0.7,pinggu,2017-06-15 13:00:00,54.0,136.0,39.0,0.5,199.0,8.0,27.7,1001.0,35.0,45.0,0.8,shunyi,2017-06-15 13:00:00,,,,,,,32.6,1001.0,25.0,194.0,1.8,tongzhou,2017-06-15 13:00:00,86.0,176.0,62.0,0.7,157.0,12.0,29.1,1002.2,32.0,196.0,1.6
daxing,2017-06-15 14:00:00,55.0,205.0,40.0,0.5,171.0,17.0,30.6,1000.8,30.0,253.0,2.1,fangshan,2017-06-15 14:00:00,46.0,193.0,52.0,0.6,144.0,6.0,29.7,999.6,28.0,227.0,2.5,huairou,2017-06-15 14:00:00,45.0,159.0,34.0,0.4,,3.0,28.2,995.9,32.0,291.0,1.6,mentougou,2017-06-15 14:00:00,51.0,152.0,73.0,0.2,105.0,5.0,29.3,995.3,26.0,224.0,2.3,miyun,2017-06-15 14:00:00,45.0,167.0,74.0,0.6,130.0,5.0,29.9,996.5,28.0,191.0,1.2,pingchang,2017-06-15 14:00:00,51.0,122.0,55.0,0.7,136.0,4.0,27.8,995.9,33.0,61.0,0.9,pinggu,2017-06-15 14:00:00,57.0,127.0,39.0,0.5,170.0,9.0,25.9,1001.4,39.0,47.0,0.6,shunyi,2017-06-15 14:00:00,58.0,146.0,77.0,0.8,122.0,12.0,32.7,1001.2,23.0,217.0,2.8,tongzhou,2017-06-15 14:00:00,91.0,167.0,52.0,0.8,163.0,15.0,28.5,1002.5,34.0,193.0,1.3
daxing,2017-06-15 15:00:00,61.0,221.0,41.0,0.5,159.0,13.0,29.4,1000.7,32.0,259.0,2.0,fangshan,2017-06-15 15:00:00,55.0,222.0,39.0,0.7,165.0,8.0,29.3,999.5,29.0,231.0,2.5,huairou,2017-06-15 15:00:00,42.0,133.0,32.0,0.6,122.0,2.0,25.7,996.1,41.0,286.0,0.4,mentougou,2017-06-15 15:00:00,54.0,181.0,94.0,0.4,55.0,4.0,27.9,995.2,29.0,207.0,3.3,miyun,2017-06-15 15:00:00,61.0,195.0,138.0,0.8,33.0,6.0,27.3,996.6,32.0,184.0,0.3,pingchang,2017-06-15 15:00:00,44.0,99.0,37.0,0.6,136.0,3.0,27.7,996.1,32.0,58.0,1.1,pinggu,2017-06-15 15:00:00,69.0,130.0,50.0,0.7,119.0,7.0,25.0,1001.5,42.0,344.0,0.6,shunyi,2017-06-15 15:00:00,61.0,127.0,79.0,0.9,119.0,12.0,31.6,1001.4,26.0,257.0,1.4,tongzhou,2017-06-15 15:00:00,101.0,192.0,55.0,0.9,151.0,16.0,27.1,1002.6,38.0,196.0,1.2
daxing,2017-06-15 16:00:00,61.0,215.0,38.0,0.6,160.0,12.0,29.7,1000.6,33.0,241.0,3.1,fangshan,2017-06-15 16:00:00,61.0,210.0,49.0,0.8,153.0,7.0,27.4,999.4,34.0,216.0,2.3,huairou,2017-06-15 16:00:00,33.0,122.0,13.0,0.4,129.0,2.0,23.3,996.0,51.0,327.0,0.7,mentougou,2017-06-15 16:00:00,59.0,166.0,124.0,0.6,25.0,4.0,26.2,995.1,34.0,251.0,0.8,miyun,2017-06-15 16:00:00,58.0,166.0,106.0,0.8,63.0,7.0,25.0,996.4,40.0,47.0,0.5,pingchang,2017-06-15 16:00:00,38.0,79.0,26.0,0.5,142.0,3.0,26.0,995.8,34.0,339.0,0.9,pinggu,2017-06-15 16:00:00,70.0,113.0,36.0,0.6,117.0,4.0,24.5,1001.4,44.0,47.0,0.8,shunyi,2017-06-15 16:00:00,76.0,124.0,61.0,1.0,131.0,12.0,27.5,1001.3,38.0,191.0,0.6,tongzhou,2017-06-15 16:00:00,108.0,223.0,82.0,0.9,111.0,13.0,26.5,1002.5,41.0,194.0,1.8
daxing,2017-06-15 17:00:00,56.0,184.0,24.0,0.4,173.0,11.0,28.2,1000.3,37.0,230.0,2.4,fangshan,2017-06-15 17:00:00,92.0,258.0,51.0,0.9,136.0,8.0,26.9,999.1,38.0,213.0,2.9,huairou,2017-06-15 17:00:00,37.0,37.0,6.0,0.4,146.0,2.0,21.8,995.6,57.0,318.0,1.7,mentougou,2017-06-15 17:00:00,53.0,134.0,124.0,0.5,25.0,4.0,25.4,994.9,35.0,199.0,3.5,miyun,2017-06-15 17:00:00,64.0,165.0,110.0,0.8,36.0,6.0,22.3,996.2,47.0,63.0,0.3,pingchang,2017-06-15 17:00:00,33.0,71.0,22.0,0.4,134.0,2.0,25.5,995.6,32.0,10.0,1.4,pinggu,2017-06-15 17:00:00,53.0,86.0,29.0,0.6,127.0,4.0,22.7,1001.2,49.0,62.0,1.1,shunyi,2017-06-15 17:00:00,,,,,,,27.6,1000.9,36.0,194.0,2.1,tongzhou,2017-06-15 17:00:00,96.0,170.0,51.0,0.8,143.0,11.0,26.3,1002.3,41.0,198.0,1.7
daxing,2017-06-15 18:00:00,56.0,171.0,26.0,0.4,154.0,9.0,27.6,1000.2,39.0,234.0,1.8,fangshan,2017-06-15 18:00:00,64.0,222.0,42.0,0.8,138.0,14.0,26.2,999.1,40.0,226.0,2.4,huairou,2017-06-15 18:00:00,34.0,68.0,3.0,0.3,138.0,2.0,21.0,995.9,58.0,339.0,1.2,mentougou,2017-06-15 18:00:00,47.0,127.0,116.0,0.5,18.0,4.0,24.4,994.9,39.0,173.0,2.3,miyun,2017-06-15 18:00:00,66.0,153.0,124.0,0.8,9.0,7.0,21.3,996.5,52.0,111.0,0.8,pingchang,2017-06-15 18:00:00,33.0,57.0,21.0,0.4,119.0,2.0,24.7,995.7,31.0,330.0,1.1,pinggu,2017-06-15 18:00:00,53.0,95.0,25.0,0.6,120.0,6.0,22.3,1001.4,50.0,37.0,1.1,shunyi,2017-06-15 18:00:00,,,,,,,24.7,1001.1,46.0,58.0,0.8,tongzhou,2017-06-15 18:00:00,89.0,176.0,42.0,0.7,139.0,11.0,26.4,1002.3,43.0,199.0,2.1
daxing,2017-06-15 19:00:00,,,,,,,27.1,1000.4,41.0,211.0,1.7,fangshan,2017-06-15 19:00:00,64.0,211.0,41.0,0.9,128.0,15.0,26.3,999.1,40.0,217.0,2.8,huairou,2017-06-15 19:00:00,32.0,73.0,3.0,0.4,129.0,2.0,20.8,996.1,54.0,324.0,1.9,mentougou,2017-06-15 19:00:00,59.0,198.0,116.0,0.6,2.0,4.0,23.2,994.9,47.0,155.0,1.6,miyun,2017-06-15 19:00:00,58.0,134.0,86.0,0.7,27.0,5.0,19.7,996.7,57.0,49.0,0.8,pingchang,2017-06-15 19:00:00,35.0,57.0,20.0,0.4,117.0,2.0,23.5,995.9,36.0,61.0,0.8,pinggu,2017-06-15 19:00:00,57.0,93.0,27.0,0.7,110.0,6.0,20.7,1001.5,57.0,38.0,0.7,shunyi,2017-06-15 19:00:00,83.0,112.0,106.0,1.0,19.0,6.0,23.2,1001.2,53.0,21.0,1.3,tongzhou,2017-06-15 19:00:00,87.0,178.0,46.0,0.7,124.0,10.0,26.1,1002.5,45.0,202.0,2.2
daxing,2017-06-15 20:00:00,66.0,164.0,26.0,0.5,129.0,9.0,26.2,1000.5,44.0,243.0,1.1,fangshan,2017-06-15 20:00:00,65.0,190.0,44.0,0.9,,14.0,24.5,999.2,46.0,220.0,1.8,huairou,2017-06-15 20:00:00,37.0,85.0,6.0,0.4,110.0,2.0,20.5,996.2,57.0,315.0,2.1,mentougou,2017-06-15 20:00:00,48.0,167.0,104.0,0.5,5.0,5.0,21.8,995.1,47.0,239.0,1.6,miyun,2017-06-15 20:00:00,52.0,136.0,55.0,0.7,39.0,4.0,18.4,996.8,63.0,121.0,0.4,pingchang,2017-06-15 20:00:00,30.0,48.0,17.0,0.4,110.0,2.0,22.3,996.1,37.0,329.0,1.4,pinggu,2017-06-15 20:00:00,67.0,94.0,26.0,0.7,115.0,6.0,20.6,1001.6,58.0,89.0,0.9,shunyi,2017-06-15 20:00:00,87.0,123.0,116.0,1.0,6.0,6.0,22.3,1001.5,58.0,12.0,0.8,tongzhou,2017-06-15 20:00:00,85.0,175.0,49.0,0.8,104.0,10.0,23.5,1002.6,55.0,214.0,0.7
daxing,2017-06-15 21:00:00,71.0,165.0,27.0,0.5,120.0,9.0,23.1,1000.6,55.0,218.0,0.9,fangshan,2017-06-15 21:00:00,64.0,178.0,56.0,1.0,103.0,11.0,21.3,999.5,59.0,299.0,0.8,huairou,2017-06-15 21:00:00,41.0,79.0,7.0,0.4,107.0,2.0,20.1,996.5,55.0,325.0,1.5,mentougou,2017-06-15 21:00:00,44.0,133.0,75.0,0.5,39.0,4.0,20.5,995.4,60.0,277.0,1.0,miyun,2017-06-15 21:00:00,49.0,90.0,56.0,0.7,45.0,4.0,17.7,997.2,66.0,107.0,0.4,pingchang,2017-06-15 21:00:00,35.0,45.0,26.0,0.4,94.0,2.0,21.3,996.4,39.0,1.0,1.1,pinggu,2017-06-15 21:00:00,68.0,92.0,24.0,0.7,119.0,6.0,19.3,1001.8,63.0,51.0,1.2,shunyi,2017-06-15 21:00:00,83.0,145.0,111.0,1.0,4.0,5.0,21.5,1001.8,61.0,16.0,1.3,tongzhou,2017-06-15 21:00:00,84.0,180.0,48.0,0.8,104.0,11.0,20.4,1002.7,70.0,81.0,0.4
daxing,2017-06-15 22:00:00,78.0,172.0,34.0,0.5,109.0,10.0,24.4,1000.9,53.0,204.0,1.2,fangshan,2017-06-15 22:00:00,67.0,202.0,85.0,1.0,66.0,11.0,21.3,999.8,64.0,294.0,1.0,huairou,2017-06-15 22:00:00,35.0,77.0,7.0,0.4,104.0,2.0,19.8,997.0,62.0,322.0,1.3,mentougou,2017-06-15 22:00:00,39.0,103.0,73.0,0.5,37.0,4.0,21.0,995.7,51.0,208.0,1.2,miyun,2017-06-15 22:00:00,54.0,121.0,78.0,0.8,24.0,4.0,18.9,997.5,68.0,121.0,0.5,pingchang,2017-06-15 22:00:00,33.0,64.0,32.0,0.3,85.0,2.0,22.3,996.9,37.0,345.0,1.6,pinggu,2017-06-15 22:00:00,65.0,102.0,30.0,0.8,119.0,6.0,21.5,1002.0,59.0,59.0,1.0,shunyi,2017-06-15 22:00:00,81.0,148.0,89.0,1.0,17.0,4.0,22.6,1002.1,59.0,19.0,1.4,tongzhou,2017-06-15 22:00:00,93.0,170.0,55.0,0.8,100.0,12.0,20.8,1003.1,79.0,5.0,0.6
daxing,2017-06-15 23:00:00,80.0,199.0,39.0,0.6,106.0,14.0,26.7,1001.4,46.0,264.0,1.9,fangshan,2017-06-15 23:00:00,69.0,238.0,108.0,1.1,45.0,13.0,25.0,1000.2,47.0,312.0,1.7,huairou,2017-06-15 23:00:00,36.0,91.0,15.0,0.4,94.0,2.0,23.0,997.2,55.0,100.0,0.7,mentougou,2017-06-15 23:00:00,35.0,98.0,42.0,0.4,72.0,4.0,24.7,996.1,38.0,287.0,1.1,miyun,2017-06-15 23:00:00,70.0,154.0,101.0,1.0,13.0,6.0,23.4,997.8,55.0,79.0,0.5,pingchang,2017-06-15 23:00:00,29.0,86.0,29.0,0.4,82.0,2.0,25.3,997.3,34.0,310.0,0.7,pinggu,2017-06-15 23:00:00,67.0,106.0,35.0,0.8,118.0,7.0,25.5,1002.3,48.0,95.0,0.8,shunyi,2017-06-15 23:00:00,80.0,147.0,84.0,1.0,27.0,7.0,25.9,1002.4,49.0,44.0,0.8,tongzhou,2017-06-15 23:00:00,94.0,185.0,68.0,0.9,91.0,13.0,25.6,1003.5,59.0,21.0,0.5
daxing,2017-06-16 00:00:00,88.0,217.0,44.0,0.7,119.0,16.0,28.2,1001.6,45.0,253.0,1.9,fangshan,2017-06-16 00:00:00,64.0,170.0,65.0,0.9,112.0,14.0,28.0,1000.5,38.0,229.0,2.0,huairou,2017-06-16 00:00:00,42.0,124.0,21.0,0.5,100.0,3.0,27.5,997.4,40.0,151.0,1.2,mentougou,2017-06-16 00:00:00,36.0,89.0,32.0,0.4,97.0,4.0,28.4,996.4,32.0,59.0,0.9,miyun,2017-06-16 00:00:00,65.0,190.0,75.0,0.9,58.0,7.0,27.0,997.9,46.0,26.0,0.5,pingchang,2017-06-16 00:00:00,40.0,121.0,63.0,0.6,54.0,3.0,28.5,997.4,28.0,210.0,1.4,pinggu,2017-06-16 00:00:00,77.0,123.0,39.0,0.8,132.0,9.0,28.3,1002.4,42.0,6.0,0.9,shunyi,2017-06-16 00:00:00,92.0,172.0,81.0,1.1,50.0,7.0,27.2,1002.8,48.0,1.0,1.5,tongzhou,2017-06-16 00:00:00,100.0,191.0,78.0,1.0,95.0,14.0,28.2,1003.7,45.0,212.0,2.1
daxing,2017-06-16 01:00:00,77.0,202.0,30.0,0.7,174.0,16.0,30.6,1001.6,40.0,258.0,2.9,fangshan,2017-06-16 01:00:00,78.0,201.0,50.0,0.9,158.0,14.0,30.8,1000.3,35.0,220.0,1.7,huairou,2017-06-16 01:00:00,64.0,207.0,44.0,0.8,134.0,9.0,30.8,997.1,33.0,151.0,1.4,mentougou,2017-06-16 01:00:00,39.0,96.0,49.0,0.6,107.0,5.0,30.3,996.2,30.0,74.0,1.7,miyun,2017-06-16 01:00:00,64.0,176.0,54.0,0.9,131.0,8.0,30.1,997.6,34.0,286.0,1.2,pingchang,2017-06-16 01:00:00,,,,,,,30.1,997.2,29.0,185.0,1.3,pinggu,2017-06-16 01:00:00,86.0,148.0,38.0,0.8,179.0,12.0,31.0,1002.3,33.0,217.0,1.3,shunyi,2017-06-16 01:00:00,103.0,146.0,79.0,1.1,101.0,10.0,29.7,1002.5,40.0,221.0,1.2,tongzhou,2017-06-16 01:00:00,92.0,182.0,61.0,1.0,147.0,14.0,30.5,1003.7,41.0,253.0,1.8
daxing,2017-06-16 02:00:00,76.0,183.0,25.0,0.7,218.0,15.0,32.5,1001.5,34.0,253.0,3.3,fangshan,2017-06-16 02:00:00,91.0,199.0,31.0,0.9,215.0,14.0,33.0,1000.2,31.0,218.0,3.8,huairou,2017-06-16 02:00:00,73.0,223.0,39.0,0.9,182.0,9.0,32.8,997.0,30.0,152.0,2.0,mentougou,2017-06-16 02:00:00,61.0,141.0,75.0,0.7,135.0,6.0,32.7,996.0,28.0,168.0,3.6,miyun,2017-06-16 02:00:00,73.0,187.0,44.0,0.9,199.0,10.0,32.6,997.3,30.0,244.0,1.3,pingchang,2017-06-16 02:00:00,73.0,221.0,72.0,0.7,145.0,8.0,32.0,996.9,32.0,144.0,2.0,pinggu,2017-06-16 02:00:00,92.0,151.0,35.0,0.8,227.0,13.0,32.3,1002.5,33.0,239.0,1.1,shunyi,2017-06-16 02:00:00,,,,,,,32.6,1002.4,29.0,222.0,2.3,tongzhou,2017-06-16 02:00:00,94.0,170.0,39.0,1.0,209.0,13.0,32.2,1003.6,36.0,207.0,3.0
daxing,2017-06-16 03:00:00,82.0,131.0,23.0,0.6,244.0,12.0,34.6,1001.1,23.0,195.0,4.0,fangshan,2017-06-16 03:00:00,95.0,197.0,23.0,0.9,252.0,13.0,34.5,999.7,28.0,201.0,4.0,huairou,2017-06-16 03:00:00,74.0,201.0,34.0,0.9,234.0,8.0,34.8,996.7,26.0,154.0,1.5,mentougou,2017-06-16 03:00:00,68.0,201.0,35.0,0.7,272.0,9.0,34.8,995.4,25.0,176.0,4.0,miyun,2017-06-16 03:00:00,59.0,129.0,28.0,0.7,246.0,8.0,35.3,997.1,24.0,262.0,2.4,pingchang,2017-06-16 03:00:00,82.0,198.0,44.0,0.7,219.0,8.0,33.9,996.5,29.0,124.0,2.2,pinggu,2017-06-16 03:00:00,107.0,160.0,37.0,0.9,282.0,14.0,33.6,1002.0,33.0,170.0,1.8,shunyi,2017-06-16 03:00:00,,,,,,,34.7,1001.9,25.0,211.0,3.4,tongzhou,2017-06-16 03:00:00,95.0,98.0,28.0,0.8,246.0,11.0,34.3,1003.3,27.0,185.0,4.0
daxing,2017-06-16 04:00:00,55.0,,15.0,0.3,222.0,7.0,36.0,1000.8,18.0,227.0,4.1,fangshan,2017-06-16 04:00:00,121.0,,18.0,0.7,245.0,11.0,35.8,999.5,15.0,228.0,5.4,huairou,2017-06-16 04:00:00,63.0,130.0,36.0,0.8,249.0,7.0,36.8,996.0,20.0,208.0,3.4,mentougou,2017-06-16 04:00:00,65.0,198.0,26.0,0.6,255.0,9.0,36.4,995.1,15.0,173.0,5.0,miyun,2017-06-16 04:00:00,76.0,119.0,32.0,0.7,272.0,8.0,35.8,996.5,22.0,215.0,3.1,pingchang,2017-06-16 04:00:00,77.0,133.0,47.0,0.7,261.0,7.0,36.0,995.6,23.0,127.0,3.0,pinggu,2017-06-16 04:00:00,88.0,119.0,23.0,0.7,303.0,10.0,35.2,1001.5,25.0,187.0,3.0,shunyi,2017-06-16 04:00:00,61.0,64.0,31.0,0.9,263.0,7.0,36.8,1001.4,17.0,209.0,3.3,tongzhou,2017-06-16 04:00:00,122.0,,18.0,0.6,237.0,8.0,35.5,1002.9,20.0,198.0,4.6
daxing,2017-06-16 05:00:00,59.0,84.0,15.0,0.2,231.0,6.0,36.8,1000.1,18.0,212.0,4.3,fangshan,2017-06-16 05:00:00,103.0,,15.0,0.5,223.0,6.0,36.6,998.8,16.0,209.0,5.4,huairou,2017-06-16 05:00:00,47.0,54.0,17.0,0.6,230.0,4.0,37.3,995.3,16.0,207.0,4.1,mentougou,2017-06-16 05:00:00,52.0,163.0,20.0,0.4,234.0,7.0,36.8,994.5,13.0,173.0,6.2,miyun,2017-06-16 05:00:00,63.0,99.0,26.0,0.6,283.0,6.0,37.5,995.7,18.0,230.0,3.2,pingchang,2017-06-16 05:00:00,55.0,57.0,18.0,0.5,232.0,5.0,37.4,994.7,14.0,160.0,4.4,pinggu,2017-06-16 05:00:00,51.0,66.0,13.0,0.5,255.0,6.0,36.9,1000.7,20.0,208.0,3.2,shunyi,2017-06-16 05:00:00,,,,,,,37.1,1000.6,16.0,207.0,4.4,tongzhou,2017-06-16 05:00:00,109.0,,15.0,0.5,237.0,7.0,36.3,1002.0,22.0,208.0,3.8
daxing,2017-06-16 06:00:00,61.0,163.0,13.0,0.3,258.0,8.0,36.6,999.6,19.0,199.0,5.1,fangshan,2017-06-16 06:00:00,88.0,129.0,12.0,0.4,232.0,6.0,37.1,998.3,17.0,208.0,4.5,huairou,2017-06-16 06:00:00,40.0,63.0,7.0,0.5,223.0,3.0,38.4,994.7,14.0,224.0,3.6,mentougou,2017-06-16 06:00:00,49.0,149.0,21.0,0.3,240.0,7.0,37.1,994.1,15.0,181.0,6.0,miyun,2017-06-16 06:00:00,52.0,68.0,20.0,0.4,271.0,4.0,37.9,995.3,16.0,220.0,3.1,pingchang,2017-06-16 06:00:00,41.0,53.0,15.0,0.3,193.0,3.0,38.1,994.2,13.0,159.0,5.4,pinggu,2017-06-16 06:00:00,,70.0,14.0,0.4,247.0,5.0,36.6,1000.3,18.0,213.0,3.5,shunyi,2017-06-16 06:00:00,48.0,57.0,20.0,0.6,247.0,5.0,37.8,1000.2,16.0,217.0,4.9,tongzhou,2017-06-16 06:00:00,110.0,113.0,15.0,0.6,250.0,7.0,37.0,1001.5,18.0,184.0,5.3
daxing,2017-06-16 07:00:00,63.0,134.0,18.0,0.3,263.0,8.0,37.1,999.0,17.0,205.0,4.4,fangshan,2017-06-16 07:00:00,97.0,156.0,16.0,0.5,257.0,7.0,36.9,997.7,17.0,224.0,5.0,huairou,2017-06-16 07:00:00,39.0,74.0,10.0,0.3,221.0,3.0,38.5,994.1,13.0,202.0,5.1,mentougou,2017-06-16 07:00:00,46.0,123.0,21.0,0.2,222.0,6.0,37.2,993.4,16.0,191.0,5.4,miyun,2017-06-16 07:00:00,41.0,76.0,18.0,0.4,248.0,4.0,37.7,994.5,14.0,187.0,4.3,pingchang,2017-06-16 07:00:00,42.0,107.0,16.0,0.3,190.0,3.0,37.9,993.5,13.0,158.0,5.7,pinggu,2017-06-16 07:00:00,,86.0,16.0,0.4,254.0,6.0,37.3,999.6,19.0,223.0,3.9,shunyi,2017-06-16 07:00:00,58.0,79.0,21.0,0.6,244.0,5.0,37.7,999.5,16.0,214.0,4.8,tongzhou,2017-06-16 07:00:00,105.0,111.0,15.0,0.5,251.0,8.0,36.7,1001.0,19.0,203.0,4.2
daxing,2017-06-16 08:00:00,63.0,146.0,29.0,0.3,244.0,9.0,37.2,998.5,16.0,213.0,4.1,fangshan,2017-06-16 08:00:00,85.0,86.0,15.0,0.4,246.0,6.0,36.7,997.2,13.0,220.0,5.3,huairou,2017-06-16 08:00:00,34.0,126.0,11.0,0.3,223.0,4.0,38.6,993.6,15.0,218.0,3.9,mentougou,2017-06-16 08:00:00,59.0,147.0,23.0,0.3,251.0,7.0,36.7,993.0,14.0,192.0,5.8,miyun,2017-06-16 08:00:00,43.0,111.0,19.0,0.4,239.0,4.0,37.2,994.2,16.0,207.0,3.1,pingchang,2017-06-16 08:00:00,41.0,100.0,17.0,0.3,195.0,3.0,38.1,993.1,14.0,175.0,5.0,pinggu,2017-06-16 08:00:00,,84.0,18.0,0.4,249.0,6.0,37.3,999.1,17.0,212.0,4.8,shunyi,2017-06-16 08:00:00,48.0,98.0,24.0,0.6,256.0,6.0,37.8,999.0,16.0,193.0,5.8,tongzhou,2017-06-16 08:00:00,100.0,,14.0,0.5,239.0,8.0,36.9,1000.4,17.0,193.0,5.0
daxing,2017-06-16 09:00:00,50.0,173.0,30.0,0.3,244.0,10.0,36.3,998.3,20.0,190.0,4.1,fangshan,2017-06-16 09:00:00,92.0,204.0,20.0,0.5,260.0,11.0,36.1,997.0,19.0,207.0,4.0,huairou,2017-06-16 09:00:00,50.0,146.0,12.0,0.3,237.0,5.0,36.9,993.4,18.0,243.0,4.0,mentougou,2017-06-16 09:00:00,54.0,146.0,26.0,0.2,253.0,7.0,36.4,992.7,15.0,204.0,6.0,miyun,2017-06-16 09:00:00,44.0,115.0,21.0,0.4,242.0,5.0,37.1,993.9,17.0,210.0,3.4,pingchang,2017-06-16 09:00:00,44.0,140.0,21.0,0.4,213.0,5.0,37.1,992.9,16.0,189.0,5.2,pinggu,2017-06-16 09:00:00,,82.0,20.0,0.3,235.0,8.0,37.3,998.9,17.0,188.0,3.1,shunyi,2017-06-16 09:00:00,49.0,82.0,25.0,0.6,238.0,6.0,37.1,998.8,16.0,209.0,5.6,tongzhou,2017-06-16 09:00:00,100.0,121.0,17.0,0.5,240.0,7.0,36.2,1000.2,19.0,185.0,4.7
daxing,2017-06-16 10:00:00,66.0,199.0,37.0,0.4,256.0,9.0,35.1,998.4,22.0,193.0,4.6,fangshan,2017-06-16 10:00:00,76.0,235.0,25.0,0.7,274.0,13.0,34.8,997.2,21.0,208.0,3.9,huairou,2017-06-16 10:00:00,49.0,135.0,13.0,0.3,218.0,5.0,35.9,993.6,18.0,208.0,3.7,mentougou,2017-06-16 10:00:00,57.0,164.0,27.0,0.2,255.0,9.0,35.2,993.0,19.0,206.0,4.7,miyun,2017-06-16 10:00:00,47.0,130.0,22.0,0.4,239.0,6.0,36.0,994.2,19.0,207.0,3.0,pingchang,2017-06-16 10:00:00,60.0,135.0,25.0,0.4,214.0,5.0,35.6,993.3,16.0,180.0,5.1,pinggu,2017-06-16 10:00:00,28.0,97.0,22.0,0.3,240.0,6.0,35.7,999.1,18.0,215.0,3.2,shunyi,2017-06-16 10:00:00,45.0,112.0,29.0,0.6,238.0,7.0,36.1,999.0,19.0,200.0,5.4,tongzhou,2017-06-16 10:00:00,82.0,105.0,16.0,0.4,218.0,4.0,35.4,1000.3,21.0,207.0,4.0
daxing,2017-06-16 11:00:00,52.0,142.0,36.0,0.3,216.0,5.0,34.0,998.7,23.0,201.0,2.8,fangshan,2017-06-16 11:00:00,66.0,182.0,30.0,0.7,251.0,10.0,32.9,997.4,25.0,204.0,2.9,huairou,2017-06-16 11:00:00,55.0,172.0,14.0,0.4,233.0,8.0,33.8,994.1,23.0,222.0,2.0,mentougou,2017-06-16 11:00:00,66.0,169.0,31.0,0.3,264.0,9.0,33.7,993.1,22.0,193.0,2.7,miyun,2017-06-16 11:00:00,47.0,130.0,27.0,0.4,236.0,6.0,34.2,994.6,19.0,199.0,1.7,pingchang,2017-06-16 11:00:00,46.0,130.0,27.0,0.4,216.0,8.0,34.2,993.6,21.0,175.0,3.5,pinggu,2017-06-16 11:00:00,58.0,111.0,22.0,0.5,249.0,5.0,34.7,999.5,23.0,212.0,1.6,shunyi,2017-06-16 11:00:00,57.0,115.0,34.0,0.7,235.0,6.0,34.6,999.3,22.0,200.0,4.1,tongzhou,2017-06-16 11:00:00,86.0,135.0,25.0,0.5,213.0,4.0,33.5,1000.7,25.0,199.0,1.8
